cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
10184580;9;16;153499.46824000002;1534994.6824;4;70158.44774999999;701584.4774999999;0.022;1381495.2141600002;OTROS;GP
11585093;15;31;121949.41846153846;3170684.88;12;70141.77411923077;1823686.1271000002;0.0;1829241.276923077;MANGANESO;TRONEX
11705480;24;3;322198.33184615383;20942891.57;14;175937.37333076922;11435929.2665;0.0;7732759.964307692;MANGANESO;TRONEX
11793612;43;12;561698.9865974026;43250821.968;3;297572.1990597403;22913059.327600002;0.048831168831168836;24153056.42368831;MANGANESO;TRONEX
11795428;3;59;147899.1;887394.6000000001;2;109322.99661666667;655937.9797;0.0;443697.30000000005;ALKALINAS;TRONEX
11798015;17;25;788789.2181641025;30762779.5084;7;411034.66860000003;16030352.0754;0.00923076923076923;13409416.708789743;MANGANESO;TRONEX
11799581;17;45;246601.45403999998;12330072.702;18;155526.912718;7776345.6359;0.0006;4192224.71868;OTROS;TRONEX
11799671;8;46;262587.2019047619;5514331.24;10;150962.5263857143;3170213.0541000003;0.0;2100697.615238095;MANGANESO;TRONEX
11801468;5;60;138755.24875;3330125.9699999997;10;91402.83115416668;2193667.9477000004;0.0;693776.24375;OTROS;TRONEX
11830977;16;46;163536.07188405798;11283988.96;14;86323.14044492754;5956296.6907;0.0;2616577.1501449277;MANGANESO;TRONEX
11870001;16;25;146130.98413043478;6722025.2700000005;13;77168.65831086956;3549758.2823;0.0;2338095.7460869565;MANGANESO;TRONEX
11935203;18;53;179153.20091743118;19527698.9;22;110044.77302844037;11994880.2601;0.0003669724770642202;3224757.616513761;OTROS;TRONEX
11935578;10;58;167357.9203125;10710906.9;21;97242.7601390625;6223536.6489;0.0;1673579.203125;MANGANESO;TRONEX
11955151;31;18;141835.01135135134;15743686.26;20;89098.12544324325;9889891.9242;0.0035135135135135136;4396885.351891891;ALKALINAS;TRONEX
14675749;20;12;1162700.6004842105;88365245.6368;8;560873.6624078947;42626398.343;0.12;23254012.009684213;MANGANESO;TRONEX
14895140;26;24;331648.5983478261;15255835.524;7;167737.39768478263;7715920.293500001;0.09673913043478262;8622863.557043478;MANGANESO;TRONEX
15271725;37;17;122578.79043733333;9193409.2828;21;78827.22746000001;5912042.0595;0.032400000000000005;4535415.246181333;MANGANESO;TRONEX
15306102;31;16;148518.22326551724;21535142.3735;37;85432.76999448276;12387751.6492;0.11448275862068964;4604064.921231034;OTROS;TRONEX
15309233;2;17;174136.976;522410.928;2;111283.4482;333850.3446;0.02;348273.952;OTROS;MTEK
15319044;39;25;228713.73782162162;16924816.5988;10;123896.32557837838;9168328.0928;0.0035135135135135136;8919835.775043244;MANGANESO;TRONEX
15320080;17;64;117820.72240000001;10603865.016;26;73205.78194666667;6588520.375200001;0.06344444444444444;2002952.2808000003;OTROS;TRONEX
15320420;5;66;210050.54580000002;2100505.458;4;121427.53401000002;1214275.3401000001;0.006;1050252.729;MANGANESO;TRONEX
15342151;26;30;154575.26674;11593145.0055;23;89969.08774666667;6747681.581;0.05;4018956.9352399996;OTROS;TRONEX
15367107;21;29;186229.8491111111;8380343.21;5;99809.25452222223;4491416.4535;0.0;3910826.831333333;MANGANESO;TRONEX
15371324;11;32;130632.69209999999;2220755.7657;7;81321.44525882353;1382464.5694;0.0411764705882353;1436959.6130999997;ALKALINAS;TRONEX
15375176;22;4;319560.8875;22688823.0125;11;172207.9771450704;12226766.3773;0.09676056338028169;7030339.525;MANGANESO;TRONEX
15385299;10;25;286164.56696;2861645.6696;3;158460.69163;1584606.9163;0.018;2861645.6696;ENCENDEDORES;CP
15456361;22;11;183017.70848706897;21230054.1845;17;100554.41805431034;11664312.4943;0.12767241379310343;4026389.5867155176;MANGANESO;TRONEX
15491100;19;22;135110.32808333333;3242647.874;12;77802.1607;1867251.8568;0.0025;2567096.233583333;OTROS;MTEK
15534720;25;10;301219.5812044944;26808542.7272;7;141041.60338876405;12552702.7016;0.09146067415730337;7530489.53011236;MANGANESO;TRONEX
15535673;26;9;127874.86557727274;14066235.2135;24;77642.87163818182;8540715.8802;0.0440909090909091;3324746.505009091;ENCENDEDORES;TRONEX
15538000;28;9;228246.5086676829;37432427.4215;28;132285.00499207317;21694740.8187;0.07835365853658538;6390902.242695121;ENCENDEDORES;TRONEX
15538805;8;68;120302.792;1323330.712;7;80331.87751818182;883650.6527000001;0.002727272727272727;962422.336;ALKALINAS;TRONEX
15539411;3;58;284693.018775;1138772.0751;2;155994.24757500002;623976.9903000001;0.03;854079.056325;ENCENDEDORES;CP
15571435;15;3;140464.59879772726;37082654.0826;36;79599.7921375;21014345.1243;0.08424242424242424;2106968.981965909;OTROS;TRONEX
15918437;24;59;127118.87962790698;5466111.824;4;59916.00255581395;2576388.1099;0.04883720930232558;3050853.1110697677;MANGANESO;TRONEX
17690655;10;25;133826.89521428573;3747153.066;11;76689.57873214285;2147308.2045;0.0010714285714285715;1338268.9521428572;OTROS;TRONEX
18125729;4;31;170793.806;683175.224;2;97237.45415;388949.8166;0.035;683175.224;OTROS;MTEK
18144083;16;43;139375.83252341137;41673373.9245;44;81274.34530401338;24301029.2459;0.029397993311036787;2230013.320374582;OTROS;TRONEX
